<config.params object at 0x7ff5fde30d30>
Train 197, loss: 0.01722587
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
Train 198, loss: 0.01723000
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
Train 199, loss: 0.01722515
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
Train 200, loss: 0.01721625
best_epoch 194, best_loss: 0.87479952 , best_losscd: 0.01768418
<config.params object at 0x7f872b0bc370>
Train 1, loss: 0.02192887
best_epoch 1, best_loss: 1.47447536 , best_losscd: 0.02041689
Train 2, loss: 0.01946352
best_epoch 2, best_loss: 1.21789048 , best_losscd: 0.01908400
Train 3, loss: 0.01891165
best_epoch 3, best_loss: 1.11955261 , best_losscd: 0.01866497
Train 4, loss: 0.01849002
best_epoch 3, best_loss: 1.11955261 , best_losscd: 0.01866497
Train 5, loss: 0.01828853
best_epoch 5, best_loss: 1.02707385 , best_losscd: 0.01807776
Train 6, loss: 0.01800740
best_epoch 6, best_loss: 1.00566043 , best_losscd: 0.01797822
Train 7, loss: 0.01784675
best_epoch 7, best_loss: 0.97348928 , best_losscd: 0.01771404
Train 8, loss: 0.01769453
best_epoch 7, best_loss: 0.97348928 , best_losscd: 0.01771404
Train 9, loss: 0.01755616
best_epoch 7, best_loss: 0.97348928 , best_losscd: 0.01771404
Train 10, loss: 0.01742100
best_epoch 10, best_loss: 0.91530026 , best_losscd: 0.01735067
Train 11, loss: 0.01732008
best_epoch 11, best_loss: 0.90896607 , best_losscd: 0.01728898
Train 12, loss: 0.01724409
best_epoch 11, best_loss: 0.90896607 , best_losscd: 0.01728898
Train 13, loss: 0.01714427
best_epoch 13, best_loss: 0.87764205 , best_losscd: 0.01710938
Train 14, loss: 0.01705461
best_epoch 14, best_loss: 0.86865087 , best_losscd: 0.01707245
Train 15, loss: 0.01698219
best_epoch 14, best_loss: 0.86865087 , best_losscd: 0.01707245
Train 16, loss: 0.01691549
best_epoch 16, best_loss: 0.86205016 , best_losscd: 0.01695595
Train 17, loss: 0.01685503
best_epoch 17, best_loss: 0.84330606 , best_losscd: 0.01687650
Train 18, loss: 0.01677018
best_epoch 17, best_loss: 0.84330606 , best_losscd: 0.01687650
Train 19, loss: 0.01673048
best_epoch 19, best_loss: 0.82860959 , best_losscd: 0.01675987
Train 20, loss: 0.01672060
best_epoch 20, best_loss: 0.82183553 , best_losscd: 0.01671581
Train 21, loss: 0.01664876
best_epoch 21, best_loss: 0.81205596 , best_losscd: 0.01659176
Train 22, loss: 0.01659955
best_epoch 22, best_loss: 0.80821505 , best_losscd: 0.01656294
Train 23, loss: 0.01655591
best_epoch 23, best_loss: 0.79070010 , best_losscd: 0.01645417
Train 24, loss: 0.01649235
best_epoch 23, best_loss: 0.79070010 , best_losscd: 0.01645417
Train 25, loss: 0.01647156
best_epoch 25, best_loss: 0.78655087 , best_losscd: 0.01637688
Train 26, loss: 0.01640739
best_epoch 25, best_loss: 0.78655087 , best_losscd: 0.01637688
Train 27, loss: 0.01637257
best_epoch 25, best_loss: 0.78655087 , best_losscd: 0.01637688
Train 28, loss: 0.01632446
best_epoch 28, best_loss: 0.78373054 , best_losscd: 0.01639189
Train 29, loss: 0.01631534
best_epoch 29, best_loss: 0.77593478 , best_losscd: 0.01635028
Train 30, loss: 0.01626045
best_epoch 30, best_loss: 0.77035208 , best_losscd: 0.01628836
Train 31, loss: 0.01624650
best_epoch 31, best_loss: 0.75742568 , best_losscd: 0.01623437
Train 32, loss: 0.01620134
best_epoch 31, best_loss: 0.75742568 , best_losscd: 0.01623437
Train 33, loss: 0.01617951
best_epoch 33, best_loss: 0.75550699 , best_losscd: 0.01622707
Train 34, loss: 0.01615866
best_epoch 33, best_loss: 0.75550699 , best_losscd: 0.01622707
Train 35, loss: 0.01616293
best_epoch 33, best_loss: 0.75550699 , best_losscd: 0.01622707
Train 36, loss: 0.01611505
best_epoch 33, best_loss: 0.75550699 , best_losscd: 0.01622707
Train 37, loss: 0.01606819
best_epoch 37, best_loss: 0.74981241 , best_losscd: 0.01618178
Train 38, loss: 0.01605237
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 39, loss: 0.01602538
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 40, loss: 0.01600321
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 41, loss: 0.01599968
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 42, loss: 0.01596695
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 43, loss: 0.01594412
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 44, loss: 0.01591142
best_epoch 38, best_loss: 0.73991151 , best_losscd: 0.01603056
Train 45, loss: 0.01588969
best_epoch 45, best_loss: 0.73659512 , best_losscd: 0.01605495
Train 46, loss: 0.01586799
best_epoch 45, best_loss: 0.73659512 , best_losscd: 0.01605495
Train 47, loss: 0.01583604
best_epoch 47, best_loss: 0.72703944 , best_losscd: 0.01596619
Train 48, loss: 0.01582342
best_epoch 48, best_loss: 0.72583539 , best_losscd: 0.01595981
Train 49, loss: 0.01581388
best_epoch 48, best_loss: 0.72583539 , best_losscd: 0.01595981
Train 50, loss: 0.01579607
best_epoch 50, best_loss: 0.72447298 , best_losscd: 0.01596681
Train 51, loss: 0.01577383
best_epoch 50, best_loss: 0.72447298 , best_losscd: 0.01596681
Train 52, loss: 0.01575143
best_epoch 50, best_loss: 0.72447298 , best_losscd: 0.01596681
Train 53, loss: 0.01572530
best_epoch 50, best_loss: 0.72447298 , best_losscd: 0.01596681
Train 54, loss: 0.01569985
best_epoch 50, best_loss: 0.72447298 , best_losscd: 0.01596681
Train 55, loss: 0.01569428
best_epoch 50, best_loss: 0.72447298 , best_losscd: 0.01596681
Train 56, loss: 0.01567184
best_epoch 56, best_loss: 0.70530375 , best_losscd: 0.01579216
Train 57, loss: 0.01566684
best_epoch 56, best_loss: 0.70530375 , best_losscd: 0.01579216
Train 58, loss: 0.01567477
best_epoch 56, best_loss: 0.70530375 , best_losscd: 0.01579216
Train 59, loss: 0.01563805
best_epoch 56, best_loss: 0.70530375 , best_losscd: 0.01579216
Train 60, loss: 0.01564073
best_epoch 56, best_loss: 0.70530375 , best_losscd: 0.01579216
Train 61, loss: 0.01564858
best_epoch 56, best_loss: 0.70530375 , best_losscd: 0.01579216
Train 62, loss: 0.01561994
best_epoch 62, best_loss: 0.70090551 , best_losscd: 0.01580507
Train 63, loss: 0.01561902
best_epoch 62, best_loss: 0.70090551 , best_losscd: 0.01580507
Train 64, loss: 0.01559902
best_epoch 62, best_loss: 0.70090551 , best_losscd: 0.01580507
Train 65, loss: 0.01556084
best_epoch 62, best_loss: 0.70090551 , best_losscd: 0.01580507
Train 66, loss: 0.01555096
best_epoch 62, best_loss: 0.70090551 , best_losscd: 0.01580507
Train 67, loss: 0.01554550
best_epoch 62, best_loss: 0.70090551 , best_losscd: 0.01580507
Train 68, loss: 0.01555135
best_epoch 68, best_loss: 0.69798415 , best_losscd: 0.01581584
Train 69, loss: 0.01553542
best_epoch 68, best_loss: 0.69798415 , best_losscd: 0.01581584
Train 70, loss: 0.01553112
best_epoch 68, best_loss: 0.69798415 , best_losscd: 0.01581584
Train 71, loss: 0.01552205
best_epoch 68, best_loss: 0.69798415 , best_losscd: 0.01581584
Train 72, loss: 0.01549384
best_epoch 72, best_loss: 0.69088141 , best_losscd: 0.01573161
Train 73, loss: 0.01548634
best_epoch 72, best_loss: 0.69088141 , best_losscd: 0.01573161
Train 74, loss: 0.01547875
best_epoch 74, best_loss: 0.67223028 , best_losscd: 0.01555103
Train 75, loss: 0.01544280
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 76, loss: 0.01542896
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 77, loss: 0.01541347
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 78, loss: 0.01540702
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 79, loss: 0.01539950
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 80, loss: 0.01538766
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 81, loss: 0.01538620
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 82, loss: 0.01535893
best_epoch 75, best_loss: 0.66549561 , best_losscd: 0.01548489
Train 83, loss: 0.01534126
best_epoch 83, best_loss: 0.66096386 , best_losscd: 0.01545741
Train 84, loss: 0.01534724
best_epoch 83, best_loss: 0.66096386 , best_losscd: 0.01545741
Train 85, loss: 0.01533678
best_epoch 83, best_loss: 0.66096386 , best_losscd: 0.01545741
Train 86, loss: 0.01534148
best_epoch 83, best_loss: 0.66096386 , best_losscd: 0.01545741
Train 87, loss: 0.01532712
best_epoch 83, best_loss: 0.66096386 , best_losscd: 0.01545741
Train 88, loss: 0.01535039
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 89, loss: 0.01531603
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 90, loss: 0.01528391
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 91, loss: 0.01527803
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 92, loss: 0.01528616
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 93, loss: 0.01527562
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 94, loss: 0.01527228
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 95, loss: 0.01531366
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 96, loss: 0.01527948
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 97, loss: 0.01525677
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 98, loss: 0.01526218
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 99, loss: 0.01525978
best_epoch 88, best_loss: 0.65672423 , best_losscd: 0.01541535
Train 100, loss: 0.01522502
best_epoch 100, best_loss: 0.64919834 , best_losscd: 0.01539759
Train 101, loss: 0.01523177
best_epoch 100, best_loss: 0.64919834 , best_losscd: 0.01539759
Train 102, loss: 0.01521283
best_epoch 100, best_loss: 0.64919834 , best_losscd: 0.01539759
Train 103, loss: 0.01521352
best_epoch 100, best_loss: 0.64919834 , best_losscd: 0.01539759
Train 104, loss: 0.01520692
best_epoch 104, best_loss: 0.63963189 , best_losscd: 0.01528655
Train 105, loss: 0.01519716
best_epoch 104, best_loss: 0.63963189 , best_losscd: 0.01528655
Train 106, loss: 0.01519642
best_epoch 104, best_loss: 0.63963189 , best_losscd: 0.01528655
Train 107, loss: 0.01518907
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 108, loss: 0.01518157
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 109, loss: 0.01517360
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 110, loss: 0.01517545
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 111, loss: 0.01518499
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 112, loss: 0.01520122
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 113, loss: 0.01516054
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 114, loss: 0.01514450
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 115, loss: 0.01515609
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 116, loss: 0.01518270
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 117, loss: 0.01520882
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 118, loss: 0.01521978
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 119, loss: 0.01519866
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 120, loss: 0.01516588
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 121, loss: 0.01513898
best_epoch 107, best_loss: 0.63715393 , best_losscd: 0.01522828
Train 122, loss: 0.01513912
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 123, loss: 0.01514447
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 124, loss: 0.01516434
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 125, loss: 0.01519221
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 126, loss: 0.01518175
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 127, loss: 0.01516815
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 128, loss: 0.01518065
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 129, loss: 0.01517421
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 130, loss: 0.01523089
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 131, loss: 0.01519314
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 132, loss: 0.01515055
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 133, loss: 0.01515355
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 134, loss: 0.01516804
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 135, loss: 0.01515909
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 136, loss: 0.01512460
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 137, loss: 0.01512941
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 138, loss: 0.01518869
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 139, loss: 0.01520277
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 140, loss: 0.01524816
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 141, loss: 0.01527088
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 142, loss: 0.01520882
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 143, loss: 0.01518788
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
Train 144, loss: 0.01516928
best_epoch 122, best_loss: 0.62864697 , best_losscd: 0.01518643
<config.params object at 0x7f66afc38370>
Train 1, loss: 0.03791350
best_epoch 1, best_loss: 3.90737958 , best_losscd: 0.03599702
Train 2, loss: 0.03387899
best_epoch 2, best_loss: 3.57376384 , best_losscd: 0.03479252
Train 3, loss: 0.03315937
best_epoch 3, best_loss: 3.25816186 , best_losscd: 0.03339686
Train 4, loss: 0.03261351
best_epoch 4, best_loss: 3.17004427 , best_losscd: 0.03297801
Train 5, loss: 0.03225950
best_epoch 4, best_loss: 3.17004427 , best_losscd: 0.03297801
Train 6, loss: 0.03189364
best_epoch 4, best_loss: 3.17004427 , best_losscd: 0.03297801
Train 7, loss: 0.03168815
best_epoch 7, best_loss: 3.16803584 , best_losscd: 0.03334658
Train 8, loss: 0.03145308
best_epoch 7, best_loss: 3.16803584 , best_losscd: 0.03334658
Train 9, loss: 0.03126379
best_epoch 7, best_loss: 3.16803584 , best_losscd: 0.03334658
<config.params object at 0x7f2983792370>
Train 1, loss: 0.03767475
best_epoch 1, best_loss: 3.67672723 , best_losscd: 0.03508499
Train 2, loss: 0.03365113
best_epoch 2, best_loss: 3.21405938 , best_losscd: 0.03314883
Train 3, loss: 0.03293470
best_epoch 3, best_loss: 3.12404002 , best_losscd: 0.03276167
Train 4, loss: 0.03241436
best_epoch 3, best_loss: 3.12404002 , best_losscd: 0.03276167
Train 5, loss: 0.03208028
best_epoch 3, best_loss: 3.12404002 , best_losscd: 0.03276167
Train 6, loss: 0.03173219
best_epoch 3, best_loss: 3.12404002 , best_losscd: 0.03276167
Train 7, loss: 0.03151916
best_epoch 3, best_loss: 3.12404002 , best_losscd: 0.03276167
Train 8, loss: 0.03129475
best_epoch 8, best_loss: 2.90980804 , best_losscd: 0.03188675
Train 9, loss: 0.03116309
best_epoch 9, best_loss: 2.71604226 , best_losscd: 0.03113587
Train 10, loss: 0.03090450
best_epoch 10, best_loss: 2.66040653 , best_losscd: 0.03078770
Train 11, loss: 0.03073739
best_epoch 10, best_loss: 2.66040653 , best_losscd: 0.03078770
Train 12, loss: 0.03062155
best_epoch 10, best_loss: 2.66040653 , best_losscd: 0.03078770
Train 13, loss: 0.03047090
best_epoch 10, best_loss: 2.66040653 , best_losscd: 0.03078770
Train 14, loss: 0.03027423
best_epoch 10, best_loss: 2.66040653 , best_losscd: 0.03078770
Train 15, loss: 0.03013899
best_epoch 15, best_loss: 2.58839673 , best_losscd: 0.03073555
Train 16, loss: 0.02999226
best_epoch 16, best_loss: 2.50608694 , best_losscd: 0.03022934
Train 17, loss: 0.02983132
best_epoch 16, best_loss: 2.50608694 , best_losscd: 0.03022934
Train 18, loss: 0.02983402
best_epoch 18, best_loss: 2.49929932 , best_losscd: 0.03024466
Train 19, loss: 0.02976355
best_epoch 18, best_loss: 2.49929932 , best_losscd: 0.03024466
Train 20, loss: 0.02971221
best_epoch 20, best_loss: 2.49189122 , best_losscd: 0.03017853
Train 21, loss: 0.02965961
best_epoch 20, best_loss: 2.49189122 , best_losscd: 0.03017853
Train 22, loss: 0.02949093
best_epoch 22, best_loss: 2.45629925 , best_losscd: 0.02983875
Train 23, loss: 0.02933896
<config.params object at 0x7fad3c90a370>
Train 1, loss: 0.03855521
<config.params object at 0x7fd865f34370>
Train 1, loss: 0.03757412
best_epoch 1, best_loss: 3.62189179 , best_losscd: 0.03494069
Train 2, loss: 0.03398983
best_epoch 2, best_loss: 3.34806486 , best_losscd: 0.03376690
Train 3, loss: 0.03308134
best_epoch 3, best_loss: 3.21033412 , best_losscd: 0.03320702
Train 4, loss: 0.03238488
best_epoch 4, best_loss: 3.08000605 , best_losscd: 0.03291507
Train 5, loss: 0.03201648
best_epoch 5, best_loss: 2.94579337 , best_losscd: 0.03224910
Train 6, loss: 0.03164167
best_epoch 5, best_loss: 2.94579337 , best_losscd: 0.03224910
Train 7, loss: 0.03140986
best_epoch 5, best_loss: 2.94579337 , best_losscd: 0.03224910
Train 8, loss: 0.03115326
best_epoch 8, best_loss: 2.72231233 , best_losscd: 0.03109838
Train 9, loss: 0.03098843
best_epoch 8, best_loss: 2.72231233 , best_losscd: 0.03109838
Train 10, loss: 0.03075478
best_epoch 10, best_loss: 2.70126934 , best_losscd: 0.03105988
Train 11, loss: 0.03057591
best_epoch 10, best_loss: 2.70126934 , best_losscd: 0.03105988
Train 12, loss: 0.03051298
best_epoch 10, best_loss: 2.70126934 , best_losscd: 0.03105988
Train 13, loss: 0.03034126
best_epoch 13, best_loss: 2.59861126 , best_losscd: 0.03058259
Train 14, loss: 0.03022361
best_epoch 14, best_loss: 2.55631935 , best_losscd: 0.03030005
Train 15, loss: 0.03008383
best_epoch 15, best_loss: 2.47611564 , best_losscd: 0.02995738
Train 16, loss: 0.03015682
best_epoch 15, best_loss: 2.47611564 , best_losscd: 0.02995738
Train 17, loss: 0.02979366
best_epoch 17, best_loss: 2.44319468 , best_losscd: 0.02978654
Train 18, loss: 0.02968816
best_epoch 17, best_loss: 2.44319468 , best_losscd: 0.02978654
Train 19, loss: 0.02951264
best_epoch 17, best_loss: 2.44319468 , best_losscd: 0.02978654
Train 20, loss: 0.02948747
best_epoch 17, best_loss: 2.44319468 , best_losscd: 0.02978654
Train 21, loss: 0.02935880
best_epoch 21, best_loss: 2.35894762 , best_losscd: 0.02935358
Train 22, loss: 0.02920079
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 23, loss: 0.02911751
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 24, loss: 0.02908942
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 25, loss: 0.02954901
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 26, loss: 0.02935583
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 27, loss: 0.02905986
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 28, loss: 0.02912919
best_epoch 22, best_loss: 2.29669298 , best_losscd: 0.02902382
Train 29, loss: 0.02900513
best_epoch 29, best_loss: 2.28911986 , best_losscd: 0.02911542
Train 30, loss: 0.02879427
best_epoch 29, best_loss: 2.28911986 , best_losscd: 0.02911542
Train 31, loss: 0.02884688
best_epoch 29, best_loss: 2.28911986 , best_losscd: 0.02911542
Train 32, loss: 0.02892535
best_epoch 29, best_loss: 2.28911986 , best_losscd: 0.02911542
Train 33, loss: 0.02870475
best_epoch 29, best_loss: 2.28911986 , best_losscd: 0.02911542
Train 34, loss: 0.02860258
best_epoch 34, best_loss: 2.26150677 , best_losscd: 0.02911292
Train 35, loss: 0.02846706
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 36, loss: 0.02834366
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 37, loss: 0.02838131
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 38, loss: 0.02846375
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 39, loss: 0.02836216
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 40, loss: 0.02832485
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 41, loss: 0.02821842
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 42, loss: 0.02832525
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 43, loss: 0.02818839
best_epoch 35, best_loss: 2.19493151 , best_losscd: 0.02853055
Train 44, loss: 0.02814605
best_epoch 44, best_loss: 2.19145756 , best_losscd: 0.02847713
Train 45, loss: 0.02806911
best_epoch 45, best_loss: 2.13410841 , best_losscd: 0.02826360
Train 46, loss: 0.02790173
best_epoch 45, best_loss: 2.13410841 , best_losscd: 0.02826360
Train 47, loss: 0.02787074
best_epoch 45, best_loss: 2.13410841 , best_losscd: 0.02826360
Train 48, loss: 0.02782825
best_epoch 45, best_loss: 2.13410841 , best_losscd: 0.02826360
Train 49, loss: 0.02778789
best_epoch 45, best_loss: 2.13410841 , best_losscd: 0.02826360
Train 50, loss: 0.02770149
best_epoch 50, best_loss: 2.12621667 , best_losscd: 0.02825908
Train 51, loss: 0.02769499
best_epoch 50, best_loss: 2.12621667 , best_losscd: 0.02825908
Train 52, loss: 0.02764896
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 53, loss: 0.02760481
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 54, loss: 0.02759746
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 55, loss: 0.02741796
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 56, loss: 0.02738457
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 57, loss: 0.02733502
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 58, loss: 0.02727089
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 59, loss: 0.02723659
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 60, loss: 0.02722581
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 61, loss: 0.02720004
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 62, loss: 0.02719172
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 63, loss: 0.02707521
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 64, loss: 0.02709240
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 65, loss: 0.02715459
best_epoch 52, best_loss: 2.09129836 , best_losscd: 0.02797227
Train 66, loss: 0.02708666
best_epoch 66, best_loss: 2.07466623 , best_losscd: 0.02793629
Train 67, loss: 0.02699006
best_epoch 66, best_loss: 2.07466623 , best_losscd: 0.02793629
Train 68, loss: 0.02696102
best_epoch 66, best_loss: 2.07466623 , best_losscd: 0.02793629
Train 69, loss: 0.02699361
best_epoch 66, best_loss: 2.07466623 , best_losscd: 0.02793629
Train 70, loss: 0.02691965
best_epoch 70, best_loss: 2.06218772 , best_losscd: 0.02807528
Train 71, loss: 0.02682975
best_epoch 70, best_loss: 2.06218772 , best_losscd: 0.02807528
Train 72, loss: 0.02703533
best_epoch 70, best_loss: 2.06218772 , best_losscd: 0.02807528
Train 73, loss: 0.02707044
best_epoch 73, best_loss: 2.04595712 , best_losscd: 0.02794194
Train 74, loss: 0.02693062
best_epoch 73, best_loss: 2.04595712 , best_losscd: 0.02794194
Train 75, loss: 0.02710991
best_epoch 73, best_loss: 2.04595712 , best_losscd: 0.02794194
Train 76, loss: 0.02685162
best_epoch 73, best_loss: 2.04595712 , best_losscd: 0.02794194
Train 77, loss: 0.02678013
best_epoch 77, best_loss: 1.98275687 , best_losscd: 0.02742167
Train 78, loss: 0.02669476
best_epoch 77, best_loss: 1.98275687 , best_losscd: 0.02742167
Train 79, loss: 0.02689380
best_epoch 77, best_loss: 1.98275687 , best_losscd: 0.02742167
Train 80, loss: 0.02687270
best_epoch 77, best_loss: 1.98275687 , best_losscd: 0.02742167
Train 81, loss: 0.02665831
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 82, loss: 0.02660460
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 83, loss: 0.02657196
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 84, loss: 0.02712494
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 85, loss: 0.02653900
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 86, loss: 0.02653691
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 87, loss: 0.02659214
best_epoch 81, best_loss: 1.97622847 , best_losscd: 0.02744199
Train 88, loss: 0.02651554
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 89, loss: 0.02658668
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 90, loss: 0.02656582
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 91, loss: 0.02645971
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 92, loss: 0.02642261
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 93, loss: 0.02637552
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 94, loss: 0.02635189
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 95, loss: 0.02636531
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 96, loss: 0.02634756
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 97, loss: 0.02630526
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 98, loss: 0.02632633
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 99, loss: 0.02640507
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 100, loss: 0.02630416
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 101, loss: 0.02626661
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 102, loss: 0.02624771
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 103, loss: 0.02622659
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 104, loss: 0.02622286
